link_id;ticket_id;ticket_barcode;bracelet_id;bracelet_uid;timestamp;actie
11469;136141;5689404868277;1596218;04EAC6EAA95280;2017-04-15 15:33:37.957;linktoken
11470;131297;6889261954574;1599643;046091EAA95281;2017-04-15 15:33:39.763;linktoken
11471;141794;1753132704245;1600992;044D01EAA95285;2017-04-15 15:33:39.783;linktoken
11472;116393;6180871931499;1624266;0449E4EAA95281;2017-04-15 15:33:40.317;linktoken
11473;137862;6052924873530;1597824;049ADEEAA95280;2017-04-15 15:33:40.400;linktoken
11474;134901;5122977071359;1598811;045518EAA95285;2017-04-15 15:33:40.683;linktoken
11475;135972;3125733709994;1625163;04E0E9EAA95280;2017-04-15 15:33:41.530;linktoken
11476;136182;5441165088956;1600243;0424A1EAA95281;2017-04-15 15:33:42.297;linktoken
11477;140857;3020668801327;1592118;0452C6EAA95280;2017-04-15 15:33:42.487;linktoken
11478;126069;7993338432939;1597667;045CE9EAA95281;2017-04-15 15:33:43.710;linktoken
11479;146155;5506428081126;1623757;048211EAA95284;2017-04-15 15:33:43.873;linktoken
11480;122810;8376631173041;1591882;049208EAA95284;2017-04-15 15:33:44.683;linktoken
11481;116771;6433663614026;1627337;043BC3EAA95280;2017-04-15 15:33:44.797;linktoken
11482;134914;9837263151221;1588528;0402B1EAA95281;2017-04-15 15:33:44.850;linktoken
11483;135556;8885949836321;1593433;049F85EAA95280;2017-04-15 15:33:45.510;linktoken
11484;131135;3884674315427;1600375;045CD2EAA95280;2017-04-15 15:33:45.960;linktoken
11485;121274;5893042007770;1626218;0421C3EAA95280;2017-04-15 15:33:46.467;linktoken
11486;118057;7060703008003;1593919;04140AEAA95285;2017-04-15 15:33:48.083;linktoken
11487;135888;1618191464328;1602173;04719AEAA95281;2017-04-15 15:33:48.143;linktoken
11488;138895;6360660303779;1592110;045DA5EAA95280;2017-04-15 15:33:50.863;linktoken
11489;130486;2125450794304;1628107;0490B0EAA95281;2017-04-15 15:33:50.910;linktoken
11490;141795;3074740026344;1601316;047F04EAA95284;2017-04-15 15:33:51.500;linktoken
11491;123037;1429322208458;1596202;0458ECEAA95281;2017-04-15 15:33:54.557;linktoken
11492;128892;7465913228751;1600380;0464F1EAA95280;2017-04-15 15:33:54.630;linktoken
11493;116395;7686060926448;1622000;0433A9EAA95280;2017-04-15 15:33:55.183;linktoken
11494;121850;9521833417595;1600245;047902EAA95285;2017-04-15 15:33:55.273;linktoken
11496;140455;6948660740321;1593441;04AD82EAA95280;2017-04-15 15:33:56.633;linktoken
11497;126719;3110399152291;1599443;047A06EAA95284;2017-04-15 15:33:56.800;linktoken
11498;146154;6391489609735;1626981;040694EAA95281;2017-04-15 15:33:56.960;linktoken
11499;139154;4923900323986;1588822;04D7BAEAA95280;2017-04-15 15:33:56.967;linktoken
11500;120415;9983257102301;1597887;0436AAEAA95280;2017-04-15 15:33:57.033;linktoken
11501;134146;8754438936388;1627513;0475E3EAA95280;2017-04-15 15:33:57.783;linktoken
11502;122949;9043021500389;1600359;0471DDEAA95280;2017-04-15 15:33:58.267;linktoken
11503;134146;8754438936388;1627513;;2017-04-15 15:33:58.500;removetoken
11504;136763;7966775429633;1594273;042BE1EAA95280;2017-04-15 15:33:58.507;linktoken
11505;131406;1384124238594;1592960;042DA2EAA95280;2017-04-15 15:33:58.730;linktoken
11506;124863;5511640881799;1592137;04B1AEEAA95280;2017-04-15 15:33:58.757;linktoken
11507;121272;5030046403874;1626194;0421B8EAA95281;2017-04-15 15:33:58.797;linktoken
11508;135889;6050276544030;1602154;0401B2EAA95281;2017-04-15 15:33:59.340;linktoken
11509;118055;4742316650871;1593891;04F208EAA95284;2017-04-15 15:34:04.040;linktoken
11510;148120;6407532501960;1601909;046B94EAA95280;2017-04-15 15:34:04.547;linktoken
11511;133903;8957344900485;1600982;04BE08EAA95284;2017-04-15 15:34:04.800;linktoken
11512;137772;8186915377597;1591851;041F96EAA95281;2017-04-15 15:34:04.810;linktoken
11513;122986;6534768725577;1599435;04FCEDEAA95280;2017-04-15 15:34:04.923;linktoken
11514;121852;5878363516651;1600265;04A9ACEAA95280;2017-04-15 15:34:05.337;linktoken
11515;128893;9477770283451;1600390;0414DEEAA95280;2017-04-15 15:34:05.970;linktoken
11516;138896;5448969789638;1592102;04E9D5EAA95280;2017-04-15 15:34:06.233;linktoken
11517;122302;4410347401099;1590325;041899EAA95280;2017-04-15 15:34:06.403;linktoken
11518;127151;4783620131496;1599656;0431CEEAA95280;2017-04-15 15:34:06.707;linktoken
11519;136125;9399858153503;1593463;0437D8EAA95281;2017-04-15 15:34:07.887;linktoken
11520;122987;7292422090292;1600331;048B08EAA95284;2017-04-15 15:34:08.283;linktoken
11521;122035;6048581396987;1602149;044CD3EAA95281;2017-04-15 15:34:10.660;linktoken
11523;121278;9722330378406;1626224;0436D9EAA95280;2017-04-15 15:34:10.927;linktoken
11524;120418;3975591768769;1598779;04BCEFEAA95280;2017-04-15 15:34:12.710;linktoken
11525;127775;2287507981232;1592949;04E58CEAA95280;2017-04-15 15:34:12.727;linktoken
11526;135076;2564052922898;1594257;0431D2EAA95280;2017-04-15 15:34:12.867;linktoken
11527;135315;9916915677392;1591887;0481D7EAA95280;2017-04-15 15:34:12.983;linktoken
11528;124905;1812071896517;1593888;04BA84EAA95280;2017-04-15 15:34:14.127;linktoken
11529;147853;3321013216002;1601597;044AFFEAA95281;2017-04-15 15:34:14.237;linktoken
11530;133902;9870271323501;1601283;048ED9EAA95280;2017-04-15 15:34:14.300;linktoken
11531;138997;7240855210008;1587998;044F14EAA95284;2017-04-15 15:34:15.103;linktoken
11532;122985;6270384973670;1599436;0406B5EAA95281;2017-04-15 15:34:15.440;linktoken
11533;120416;5851246127274;1597799;042584EAA95280;2017-04-15 15:34:16.403;linktoken
11534;122298;4601940451042;1600105;04DBA7EAA95280;2017-04-15 15:34:16.680;linktoken
11535;128894;1909317790309;1600392;04E79EEAA95280;2017-04-15 15:34:17.010;linktoken
11536;141730;3960508783027;1623770;0447E8EAA95281;2017-04-15 15:34:17.830;linktoken
11537;127152;4785877599777;1599654;0467CDEAA95280;2017-04-15 15:34:18.823;linktoken
11538;131047;7342240173933;1592133;047DDAEAA95280;2017-04-15 15:34:19.123;linktoken
11539;121277;8057200464523;1626219;0449A1EAA95280;2017-04-15 15:34:19.770;linktoken
11540;135295;1735824074959;1591845;048618EAA95284;2017-04-15 15:34:20.193;linktoken
11541;124586;4150291171524;1600338;04369BEAA95280;2017-04-15 15:34:20.497;linktoken
11542;131285;2747278743847;1594247;04E2C3EAA95280;2017-04-15 15:34:20.790;linktoken
11543;134824;1199035081418;1627537;0431A1EAA95280;2017-04-15 15:34:22.670;linktoken
11544;125329;7864349295847;1593911;04F1EFEAA95280;2017-04-15 15:34:25.160;linktoken
11545;120417;3644060384310;1597894;04FDE6EAA95280;2017-04-15 15:34:26.553;linktoken
11546;121768;7058257382120;1627947;0401FEEAA95281;2017-04-15 15:34:27.057;linktoken
11548;136481;8526626939385;1600991;04169EEAA95281;2017-04-15 15:34:28.540;linktoken
11549;131616;3322120523700;1591877;041BE9EAA95280;2017-04-15 15:34:28.880;linktoken
11550;123780;8918681334975;1599659;048497EAA95281;2017-04-15 15:34:29.437;linktoken
11551;140216;8136293961352;1588458;04218EEAA95280;2017-04-15 15:34:29.507;linktoken
11552;117925;8700493996010;1596179;04C2C3EAA95280;2017-04-15 15:34:29.800;linktoken
11553;130795;1883371689345;1599478;043CDAEAA95281;2017-04-15 15:34:29.853;linktoken
11554;130570;3392454509947;1592128;04B8C3EAA95280;2017-04-15 15:34:30.160;linktoken
11555;122036;9339664091439;1602148;043AC8EAA95280;2017-04-15 15:34:30.223;linktoken
11556;121853;4701109011367;1588807;04D77DEAA95280;2017-04-15 15:34:30.857;linktoken
11557;128895;8459462814724;1600398;0482C6EAA95280;2017-04-15 15:34:31.470;linktoken
11558;124587;6319801880938;1600332;047299EAA95281;2017-04-15 15:34:31.693;linktoken
11559;141638;3441005555602;1592952;04A0D0EAA95280;2017-04-15 15:34:32.110;linktoken
11560;121270;1926460586030;1626221;048B96EAA95280;2017-04-15 15:34:32.730;linktoken
11561;121851;1867021102552;1600266;0450A1EAA95281;2017-04-15 15:34:34.560;linktoken
11562;129801;2736242336475;1590744;0457B9EAA95281;2017-04-15 15:34:35.843;linktoken
11563;131286;4116330597434;1594244;0425BFEAA95281;2017-04-15 15:34:36.680;linktoken
11564;131617;3455064948510;1591866;046FE9EAA95280;2017-04-15 15:34:40.263;linktoken
11565;128569;7348798528614;1588536;04B5A4EAA95280;2017-04-15 15:34:40.757;linktoken
11567;124540;7017846541027;1600329;04D188EAA95280;2017-04-15 15:34:40.940;linktoken
11568;120143;1585023625007;1627285;0410F4EAA95281;2017-04-15 15:34:40.977;linktoken
11569;119894;5272690540585;1593897;04EAD5EAA95280;2017-04-15 15:34:41.007;linktoken
11570;144250;5009420197357;1592278;0450B1EAA95280;2017-04-15 15:34:42.000;linktoken
11571;138041;4485901121553;1601014;049EC8EAA95280;2017-04-15 15:34:42.340;linktoken
11572;124859;7284776125751;1592131;049FE8EAA95280;2017-04-15 15:34:42.400;linktoken
11573;142062;9204016216573;1597795;04A0A5EAA95280;2017-04-15 15:34:42.593;linktoken
11574;135692;8090896468185;1592947;04D7EFEAA95280;2017-04-15 15:34:42.693;linktoken
11575;122297;1509364381712;1600108;043696EAA95281;2017-04-15 15:34:43.757;linktoken
11576;122037;2531633787856;1602132;04FB91EAA95280;2017-04-15 15:34:44.167;linktoken
11577;144200;5786169720984;1601582;0482D2EAA95280;2017-04-15 15:34:45.110;linktoken
11578;121271;6516144419249;1626202;046589EAA95280;2017-04-15 15:34:45.237;linktoken
11579;135382;5087070508952;1600007;040818EAA95285;2017-04-15 15:34:46.010;linktoken
11580;116354;5866733900049;1626615;048889EAA95280;2017-04-15 15:34:46.480;linktoken
11581;136563;2762600162226;1599662;041A7EEAA95280;2017-04-15 15:34:46.667;linktoken
11582;121510;1216867223660;1625125;04C89FEAA95280;2017-04-15 15:34:46.710;linktoken
11583;132998;3341380236847;1591857;042E98EAA95280;2017-04-15 15:34:46.740;linktoken
11584;131298;7414988092590;1599442;04B4A9EAA95280;2017-04-15 15:34:49.127;linktoken
11585;129659;2106977648424;1590737;04B7ABEAA95280;2017-04-15 15:34:50.300;linktoken
11586;141752;7638928107360;1628120;0411DAEAA95281;2017-04-15 15:34:51.573;linktoken
11589;146917;99648425;1628079;042D81EAA95280;2017-04-15 15:34:52.413;linktoken
11590;146917;99648425;1628079;;2017-04-15 15:34:53.207;removetoken
11591;131102;1555601306710;1600349;04F4A7EAA95280;2017-04-15 15:34:53.357;linktoken
11592;128113;5800193625869;1602177;0448A6EAA95281;2017-04-15 15:34:53.397;linktoken
11593;140731;5178703017764;1600246;0436DAEAA95281;2017-04-15 15:34:53.450;linktoken
11595;132096;2445268284164;1590334;04EF7DEAA95280;2017-04-15 15:34:54.833;linktoken
11596;116775;2142869586054;1592293;04D3C5EAA95280;2017-04-15 15:34:55.337;linktoken
11598;148085;8023044162277;1599432;04ADA5EAA95280;2017-04-15 15:34:56.673;linktoken
11599;119895;2673263185630;1593898;045E9CEAA95280;2017-04-15 15:34:56.697;linktoken
11600;132999;7728772669630;1591889;046298EAA95280;2017-04-15 15:34:56.753;linktoken
11601;136565;5023677932325;1599630;045DDAEAA95280;2017-04-15 15:34:57.020;linktoken
11602;148085;8023044162277;1599432;;2017-04-15 15:34:57.327;removetoken
11603;131158;1141125205242;1597902;044CB9EAA95281;2017-04-15 15:34:57.447;linktoken
11604;121269;7641426275431;1626207;040B94EAA95281;2017-04-15 15:34:59.530;linktoken
11605;126385;2260252922163;1627268;044DDDEAA95280;2017-04-15 15:34:59.630;linktoken
11606;124861;5360157485484;1592107;04CC13EAA95284;2017-04-15 15:35:00.013;linktoken
11607;122297;1509364381712;1600108;;2017-04-15 15:35:00.547;removetoken
11608;117884;6233581394211;1623948;047B7BEAA95280;2017-04-15 15:35:01.123;linktoken
11609;139131;8248455066215;1600264;045406EAA95284;2017-04-15 15:35:01.410;linktoken
11610;124862;2853319777877;1592938;0431EAEAA95280;2017-04-15 15:35:03.077;linktoken
11611;138042;5083793241008;1601026;0462A5EAA95280;2017-04-15 15:35:03.547;linktoken
11612;147332;24987690;1625156;044074EAA95280;2017-04-15 15:35:03.553;linktoken
11613;144199;8310058117394;1601595;0412CBEAA95281;2017-04-15 15:35:05.843;linktoken
11614;129562;3327589390948;1596084;0471D1EAA95280;2017-04-15 15:35:07.570;linktoken
11615;127379;9917946982240;1592289;04B70EEAA95284;2017-04-15 15:35:07.577;linktoken
11617;135425;6712061516553;1591884;0435E7EAA95280;2017-04-15 15:35:08.650;linktoken
11618;143213;4825468067510;1588826;0424C5EAA95281;2017-04-15 15:35:08.990;linktoken
11619;143643;8569668593177;1590741;04DCF2EAA95280;2017-04-15 15:35:09.073;linktoken
11620;135425;6712061516553;1591884;;2017-04-15 15:35:09.333;removetoken
11621;121854;4067527690622;1588019;0413C9EAA95281;2017-04-15 15:35:09.383;linktoken
11622;119896;8897048495385;1593884;04319BEAA95280;2017-04-15 15:35:09.390;linktoken
11623;138983;1214846127732;1596186;04C373EAA95280;2017-04-15 15:35:10.053;linktoken
11624;121275;4370671317926;1626223;04178AEAA95281;2017-04-15 15:35:11.027;linktoken
11625;123002;1132518309609;1600378;049498EAA95280;2017-04-15 15:35:11.073;linktoken
11626;129064;5622806838387;1597881;042FA1EAA95281;2017-04-15 15:35:11.213;linktoken
11627;124541;1211784329518;1600092;0470B0EAA95281;2017-04-15 15:35:14.120;linktoken
11628;143319;1502352200996;1588823;045ECEEAA95281;2017-04-15 15:35:15.397;linktoken
11629;123577;1433737108982;1599458;0451A8EAA95280;2017-04-15 15:35:15.670;linktoken
11631;141751;2458236819060;1623445;041CD9EAA95281;2017-04-15 15:35:15.767;linktoken
11632;125033;7862098718686;1592943;04E9C5EAA95280;2017-04-15 15:35:15.820;linktoken
11633;128068;2681577593362;1602162;0475D8EAA95281;2017-04-15 15:35:16.530;linktoken
11634;130604;3367331044521;1601017;041779EAA95281;2017-04-15 15:35:16.953;linktoken
11635;147333;71782614;1625147;04AADEEAA95280;2017-04-15 15:35:16.960;linktoken
11636;131950;9663429248944;1592144;04D008EAA95284;2017-04-15 15:35:16.970;linktoken
11637;130521;2156444062451;1599851;04F69EEAA95280;2017-04-15 15:35:17.013;linktoken
11638;121855;9044883955232;1588014;044688EAA95281;2017-04-15 15:35:17.767;linktoken
11639;135417;6416864091773;1623773;04D8F2EAA95280;2017-04-15 15:35:18.710;linktoken
11640;126624;7619439528806;1597920;041BC9EAA95280;2017-04-15 15:35:20.437;linktoken
11641;129467;2409894126625;1592265;0435E1EAA95280;2017-04-15 15:35:21.227;linktoken
11642;143357;7928502305757;1588542;040E87EAA95281;2017-04-15 15:35:22.030;linktoken
11643;136146;8820864166474;1600103;0474E4EAA95281;2017-04-15 15:35:22.910;linktoken
11644;136564;2069255155994;1599667;0425C9EAA95280;2017-04-15 15:35:22.917;linktoken
11645;121792;3063960870066;1596182;04D406EAA95284;2017-04-15 15:35:24.103;linktoken
11646;121823;9075787077850;1600244;042CECEAA95281;2017-04-15 15:35:24.343;linktoken
11647;121276;5011513696982;1626215;043606EAA95285;2017-04-15 15:35:25.187;linktoken
11648;135424;3734002040647;1591886;048080EAA95281;2017-04-15 15:35:25.337;linktoken
11649;125624;3296512146061;1592121;041A1AEAA95285;2017-04-15 15:35:26.370;linktoken
11650;125032;3588580399402;1592973;049ED7EAA95280;2017-04-15 15:35:26.880;linktoken
11651;123578;6491704646658;1599439;04207EEAA95281;2017-04-15 15:35:27.030;linktoken
11652;130520;9999128761140;1600382;04BFC8EAA95280;2017-04-15 15:35:27.037;linktoken
11653;128155;3624835069567;1602174;04AC04EAA95284;2017-04-15 15:35:27.743;linktoken
11654;129563;9829903432159;1595481;041B9AEAA95281;2017-04-15 15:35:29.980;linktoken
11655;123003;2854564852272;1600368;044E8BEAA95280;2017-04-15 15:35:30.543;linktoken
11656;146968;66091983;1627237;04FAF3EAA95280;2017-04-15 15:35:30.747;linktoken
11657;128176;8410927306413;1600127;0476E4EAA95281;2017-04-15 15:35:31.757;linktoken
11658;129560;8188152247633;1625128;047686EAA95280;2017-04-15 15:35:32.053;linktoken
11659;141742;6846227661914;1623766;04A209EAA95284;2017-04-15 15:35:32.873;linktoken
11660;129741;9791304939134;1592095;040EB3EAA95280;2017-04-15 15:35:33.240;linktoken
11661;128069;1427451558253;1602157;0419D3EAA95281;2017-04-15 15:35:33.433;linktoken
11662;132244;8248497607858;1600998;04A103EAA95284;2017-04-15 15:35:34.060;linktoken
11663;134823;9850033202848;1628123;04590BEAA95284;2017-04-15 15:35:34.847;linktoken
11665;130106;5740749481696;1595528;045609EAA95285;2017-04-15 15:35:37.540;linktoken
11666;129468;3666017002948;1592251;04499FEAA95280;2017-04-15 15:35:38.180;linktoken
11667;147725;7992356699898;1600410;0459C6EAA95280;2017-04-15 15:35:38.867;linktoken
11668;116704;6500278533261;1588818;044115EAA95284;2017-04-15 15:35:39.900;linktoken
11669;130281;9670620999964;1592139;0453A0EAA95280;2017-04-15 15:35:40.820;linktoken
11670;147892;1883627984125;1626210;040B93EAA95280;2017-04-15 15:35:41.117;linktoken
11671;133908;9662821202769;1591885;04B09DEAA95280;2017-04-15 15:35:41.313;linktoken
11672;121791;1059546758578;1590314;041C7DEAA95281;2017-04-15 15:35:43.347;linktoken
11673;124858;6355405473091;1592977;0401EDEAA95281;2017-04-15 15:35:43.427;linktoken
11674;136147;3138284734582;1600115;045EA6EAA95281;2017-04-15 15:35:43.433;linktoken
11675;126285;4604747844567;1625166;04FA6EEAA95280;2017-04-15 15:35:44.360;linktoken
11676;122061;2578774118057;1595496;045D99EAA95280;2017-04-15 15:35:45.230;linktoken
11677;119942;7771963054388;1593927;04F08CEAA95280;2017-04-15 15:35:46.653;linktoken
11678;123750;1340440849234;1602161;044F99EAA95280;2017-04-15 15:35:47.170;linktoken
11679;132245;4693082109691;1601006;043EC8EAA95280;2017-04-15 15:35:47.383;linktoken
11680;116705;9342378257480;1588832;041AB8EAA95281;2017-04-15 15:35:47.573;linktoken
11681;136876;5037730500390;1599677;048C14EAA95284;2017-04-15 15:35:48.987;linktoken
11682;123004;8754483779510;1600362;0467D8EAA95280;2017-04-15 15:35:49.117;linktoken
11683;147233;42700627;1624257;04F376EAA95280;2017-04-15 15:35:49.270;linktoken
11684;123579;9231527770478;1599455;049BAEEAA95280;2017-04-15 15:35:49.900;linktoken
11685;121430;7736232328584;1596198;048EA3EAA95280;2017-04-15 15:35:50.903;linktoken
11686;129488;5466654449483;1592125;0486A0EAA95281;2017-04-15 15:35:51.227;linktoken
11687;147850;2248144643938;1622154;0472B5EAA95281;2017-04-15 15:35:51.490;linktoken
11688;135453;9479669393937;1600114;0488ECEAA95280;2017-04-15 15:35:52.180;linktoken
11689;140217;5608132028463;1588453;045711EAA95284;2017-04-15 15:35:52.587;linktoken
11690;122062;3248282092901;1593458;04599CEAA95281;2017-04-15 15:35:53.073;linktoken
11691;146967;13610510;1627765;04A40DEAA95284;2017-04-15 15:35:53.943;linktoken
11692;127480;4292436281962;1625143;048EDAEAA95281;2017-04-15 15:35:54.250;linktoken
11693;131232;5775093986269;1592976;04D9E2EAA95280;2017-04-15 15:35:55.910;linktoken
11694;117493;8765918024846;1588029;04F9FEEAA95280;2017-04-15 15:35:56.313;linktoken
11695;126670;5939783664886;1597877;041BA5EAA95280;2017-04-15 15:35:57.310;linktoken
11696;136875;4460461481934;1599669;0471C8EAA95280;2017-04-15 15:35:57.580;linktoken
11697;137040;1380938406525;1602146;04A3E0EAA95280;2017-04-15 15:35:57.943;linktoken
11698;123005;2754858171396;1600373;0491D8EAA95280;2017-04-15 15:35:57.943;linktoken
11699;129487;8686437485331;1592132;04DB1CEAA95284;2017-04-15 15:35:58.303;linktoken
11700;130528;5892072725029;1627928;040C8CEAA95281;2017-04-15 15:35:58.360;linktoken
11701;126998;2048548688005;1593893;047E9AEAA95280;2017-04-15 15:35:58.543;linktoken
11702;133909;4247949769391;1593626;04E3E1EAA95280;2017-04-15 15:36:00.580;linktoken
11703;123580;3529189675900;1599452;0442C5EAA95281;2017-04-15 15:36:00.963;linktoken
11704;120167;5283077897642;1590713;0496E0EAA95280;2017-04-15 15:36:02.047;linktoken
11705;135267;9679725141117;1594579;04D4E9EAA95280;2017-04-15 15:36:02.050;linktoken
11706;123900;5933873629328;1597905;0447CEEAA95280;2017-04-15 15:36:02.980;linktoken
11707;128100;8985947923129;1597613;044108EAA95284;2017-04-15 15:36:04.660;linktoken
11708;118118;1445578515676;1625160;04FE0CEAA95284;2017-04-15 15:36:05.920;linktoken
11709;117492;1248031864928;1588044;0458F4EAA95280;2017-04-15 15:36:06.613;linktoken
11710;135046;3172462295397;1599670;046892EAA95281;2017-04-15 15:36:06.990;linktoken
11711;132543;1451812222125;1601007;043001EAA95285;2017-04-15 15:36:07.080;linktoken
11712;121431;8926393025845;1596220;04E5B4EAA95280;2017-04-15 15:36:07.620;linktoken
11713;134042;8543310325002;1592100;04F1E0EAA95280;2017-04-15 15:36:07.683;linktoken
11714;126999;2187464667111;1593913;04509CEAA95280;2017-04-15 15:36:08.210;linktoken
11715;131233;9539385232351;1592953;0455A9EAA95280;2017-04-15 15:36:08.293;linktoken
11717;138237;4661960197849;1627571;0465EEEAA95281;2017-04-15 15:36:08.533;linktoken
11718;143135;4650508487740;1588464;041188EAA95280;2017-04-15 15:36:08.827;linktoken
11719;122502;6771289495200;1600355;0429D0EAA95281;2017-04-15 15:36:08.850;linktoken
11720;135536;4501893589635;1589177;041BC4EAA95280;2017-04-15 15:36:09.150;linktoken
11721;126124;4930134078681;1627745;040391EAA95281;2017-04-15 15:36:09.160;linktoken
11722;122142;6845787466137;1591846;044CA0EAA95280;2017-04-15 15:36:10.560;linktoken
11723;120168;4420763030117;1590735;04B0CDEAA95280;2017-04-15 15:36:13.440;linktoken
11724;123749;7419936655551;1602164;0474EAEAA95280;2017-04-15 15:36:13.863;linktoken
11726;127850;6370766966976;1599465;0432DFEAA95280;2017-04-15 15:36:14.280;linktoken
11727;135508;1914720509424;1627930;041886EAA95281;2017-04-15 15:36:14.493;linktoken
11729;132335;5979722234398;1588017;04A909EAA95284;2017-04-15 15:36:14.690;linktoken
11730;132692;5115767838652;1601015;0440EAEAA95280;2017-04-15 15:36:17.193;linktoken
11731;121572;9591651408501;1592518;045112EAA95284;2017-04-15 15:36:18.833;linktoken
11732;129431;4726831816424;1599852;04338BEAA95280;2017-04-15 15:36:19.730;linktoken
11733;134099;7338660333835;1591883;044BC6EAA95280;2017-04-15 15:36:19.853;linktoken
11734;131234;2891500442821;1592932;04AF0CEAA95284;2017-04-15 15:36:19.933;linktoken
11735;127000;4803072726665;1593900;0465CFEAA95280;2017-04-15 15:36:20.530;linktoken
11736;120847;7948172520502;1597782;042498EAA95280;2017-04-15 15:36:20.647;linktoken
11737;133198;8392122981766;1588814;042E86EAA95281;2017-04-15 15:36:21.997;linktoken
11738;123751;6357290264709;1602130;0472A3EAA95280;2017-04-15 15:36:22.017;linktoken
11739;131342;4676846364406;1592101;04A5DAEAA95280;2017-04-15 15:36:23.310;linktoken
11740;128251;1083727227300;1599477;04139CEAA95280;2017-04-15 15:36:23.977;linktoken
11742;133867;5716582740979;1587480;04C109EAA95284;2017-04-15 15:36:26.150;linktoken
11743;127172;6612459277489;1591847;04C5D5EAA95280;2017-04-15 15:36:26.427;linktoken
11744;132691;5996516749944;1601002;04C6FEEAA95280;2017-04-15 15:36:26.750;linktoken
11745;135047;3111983927066;1599675;04FA9DEAA95280;2017-04-15 15:36:27.427;linktoken
11746;130513;8472403676465;1594581;04B8ECEAA95280;2017-04-15 15:36:28.577;linktoken
11747;129432;6818389214277;1599861;0429B9EAA95281;2017-04-15 15:36:29.530;linktoken
11748;122503;4942420143577;1600363;04E0F0EAA95280;2017-04-15 15:36:29.617;linktoken
11749;129840;2721903266369;1600268;041411EAA95285;2017-04-15 15:36:29.663;linktoken
11750;138238;2397743224441;1627267;0440A1EAA95280;2017-04-15 15:36:30.043;linktoken
11751;136989;9057985915073;1593907;046CB3EAA95280;2017-04-15 15:36:30.510;linktoken
11752;125626;3456726191947;1592962;0405E5EAA95281;2017-04-15 15:36:30.530;linktoken
11753;147005;12296314;1623765;043D0BEAA95284;2017-04-15 15:36:30.550;linktoken
11754;131943;9718419914900;1588460;043E10EAA95284;2017-04-15 15:36:31.273;linktoken
11756;123752;1031103509809;1602159;0430D4EAA95280;2017-04-15 15:36:32.757;linktoken
11757;131343;2417370732512;1593499;04AB06EAA95284;2017-04-15 15:36:33.000;linktoken
11758;120848;7046060942983;1597791;04F7CAEAA95280;2017-04-15 15:36:33.890;linktoken
11759;118068;7577160632547;1588830;0468DFEAA95280;2017-04-15 15:36:33.970;linktoken
11760;119579;4273420323707;1623426;044593EAA95280;2017-04-15 15:36:33.973;linktoken
11761;132729;3351233649106;1591858;04BE80EAA95280;2017-04-15 15:36:34.070;linktoken
11762;124917;2010492215866;1599631;04FE0AEAA95284;2017-04-15 15:36:35.143;linktoken
11763;129841;4646368659236;1587999;0440A8EAA95280;2017-04-15 15:36:38.953;linktoken
11764;117881;3952497202627;1627923;049488EAA95280;2017-04-15 15:36:39.763;linktoken
11765;120164;5614721766074;1624228;042306EAA95285;2017-04-15 15:36:40.420;linktoken
11766;129433;6830608889509;1599871;044F91EAA95281;2017-04-15 15:36:40.420;linktoken
11768;124919;1328496771624;1599673;044B84EAA95280;2017-04-15 15:36:42.893;linktoken
11769;136348;5946517072640;1597800;04257FEAA95280;2017-04-15 15:36:43.037;linktoken
11770;128101;3537561108731;1594250;041A81EAA95280;2017-04-15 15:36:43.200;linktoken
11771;138240;9538336840843;1627257;04B68CEAA95280;2017-04-15 15:36:44.063;linktoken
11772;131900;1608452799085;1600999;0479F0EAA95280;2017-04-15 15:36:44.140;linktoken
11773;125625;1572318543108;1592971;0462F4EAA95281;2017-04-15 15:36:44.227;linktoken
11774;135916;6098080235836;1593910;0477AAEAA95280;2017-04-15 15:36:44.230;linktoken
11775;120910;9270896615713;1625149;04EFF6EAA95280;2017-04-15 15:36:44.803;linktoken
11776;128662;8009838278430;1600126;048B9BEAA95280;2017-04-15 15:36:45.157;linktoken
11777;135303;3009412226746;1591862;04DE12EAA95284;2017-04-15 15:36:46.940;linktoken
11778;130514;5006804887989;1594600;04441AEAA95285;2017-04-15 15:36:47.770;linktoken
11779;139274;1451896393384;1600255;04B3F0EAA95280;2017-04-15 15:36:47.920;linktoken
11780;117835;2483680739473;1623435;047E85EAA95280;2017-04-15 15:36:49.940;linktoken
11781;117882;9929504536178;1623726;045189EAA95281;2017-04-15 15:36:50.203;linktoken
11782;117042;8286736063225;1602129;042BAEEAA95281;2017-04-15 15:36:51.530;linktoken
11783;135455;7826865262949;1600352;040B9CEAA95281;2017-04-15 15:36:51.573;linktoken
11784;135385;6336510727491;1600846;04F3AEEAA95280;2017-04-15 15:36:52.147;linktoken
11785;124918;1790424028252;1599661;04EDEDEAA95280;2017-04-15 15:36:52.230;linktoken
11786;126669;4975150749580;1600388;04749EEAA95280;2017-04-15 15:36:52.857;linktoken
11787;127976;4698950397590;1588493;0409E7EAA95281;2017-04-15 15:36:53.647;linktoken
11788;132556;9004535357807;1588035;040890EAA95281;2017-04-15 15:36:55.953;linktoken
11789;128250;6289652191876;1599466;04C3ABEAA95280;2017-04-15 15:36:56.033;linktoken
11790;134620;8427409240233;1593620;046E83EAA95280;2017-04-15 15:36:56.043;linktoken
11791;118948;4237509799883;1592961;04B7FEEAA95280;2017-04-15 15:36:56.213;linktoken
